query_shape	count
["142,146"]	23
["3,12,13,14,64","7"]	23
["3,81","3,81,14119","3470,6588","7"]	23
["59,185","59","239","7"]	23
["3,4238","231","436,3972","7"]	23
["3,1345","231","3,52","3,607","3,136,1345","3,52,136","3,136,607","7"]	23
["253,2422","254","2644","259","7"]	23
["65"]	23
["3,45","7"]	23
["3,21,65","231","3,21,59,65","7"]	23
["929","413","56,57","229","104","59","7"]	23
["3","3,6,8,194","3,6,8,168,194","7"]	23
["6,363","7"]	22
["3,65,66","7"]	22
["3,18,3546"]	22
["35,45","65"]	22
["3,109","231","8","58","2406","136"]	22
["28","23,28"]	22
["3,56,57","21","7"]	22
["3667","2137","3","7"]	22
["3","24,26","3,220","3,47","3,625","3,14","3,64","7"]	22
["339","340","231","255,340","259,340","340,341","340,729","340,17043","341","7"]	22
["3,13,691","7"]	22
["143"]	22
["22,3546"]	22
["3,614","24","24,29","7"]	22
["3,1477","7"]	22
["929","6,23","229"]	22
["253"]	22
["929","6,23","363"]	22
["3","448","7"]	22
["3,35,481","7"]	22
["868"]	22
["3,47","231","7"]	22
["519"]	22
["6,231"]	22
["66","6,66","24,29"]	22
["3,14119","3470,6588","370","7"]	22
["831","7"]	22
["3,13","3,13,572"]	22
["1155","23,1155","7"]	22
["3","3,21","3,22","3,891","18","19,20","7","6,23"]	22
["3,142"]	21
["929","3,2142","7"]	21
["1004"]	21
["339","340,17043","231","7"]	21
["3,2205","231","3,14942","3,66,2205","3,66,14942","18","2131","21","24","7"]	21
["12,14,45,198","18","7"]	21
["231","3,6","3,6,18","3,6,65","3,6,66"]	21
["3,66","231","66"]	21
["148,4756","2963","773,1640","10528","7"]	21
["3,13,626,628","231","1639","773","2866"]	21
["3","3,231","7"]	21
["3,6,1422","231"]	21
["602","7"]	21
["3,370","7"]	21
["3,959","231","7"]	21
["2032","7"]	21
["3,109,868","7"]	21
["6,339","340,341","6,339,13764","10495","6,12,339","6,14,339","340,341,17043","340,341,987","340,341,729","340,341,376","377","259","7","6"]	21
["1316"]	21
["929","56,57","288","6"]	21
["30,44","18","7"]	21
["21,59,1168,2837","21,244,1168,2837","59","179","7"]	21
["3,110","231","7"]	21
["2209","7"]	21
["3039","96,97,98,99,100,540,541","7"]	21
["3,6","3,6,56","3,6,57","7"]	21
["2155","23,2155","7"]	21
["30,220","7"]	21
["3,65,197","231"]	21
["950","23,950","7"]	21
["1328","6,89,231,510,1966","1214,1965"]	21
["3,271","231","7"]	21
["3,18,65,424","231","3,18,21,65,424","7"]	21
